Gene,meanTumor,meanControl,Pvalue,Log2FC
ENSG00000245598,0.0,0.12284354200090809,0.4547653661397273,-0.12284354200090809
ENSG00000105287,0.7016446033648129,1.5466762454044827,0.338653576377348,-0.8450316420396697
ENSG00000243560,0.0,0.13699149573578434,0.541469739275585,-0.13699149573578434
ENSG00000211513,0.216444116133464,0.16904700894800415,0.876465242045793,0.047397107185459864
ENSG00000090372,0.7756335072741847,0.49165482848702835,0.5081667593996161,0.2839786787871563
ENSG00000269487,0.0,0.0,1.0,0.0
ENSG00000222614,0.0,0.0,1.0,0.0
ENSG00000181027,0.15896016377965214,1.3435240114330582,0.0019282962997858805,-1.1845638476534062
ENSG00000105281,4.406548612449948,1.642110101457241,0.007959402893010028,2.7644385109927074
ENSG00000275719,0.0,0.0,1.0,0.0
ENSG00000275862,0.0,0.0,1.0,0.0
ENSG00000269576,0.0,0.0,1.0,0.0
ENSG00000269014,0.0,0.0,1.0,0.0
ENSG00000042753,2.169510853376166,1.9578013450222118,0.685452638621561,0.2117095083539542
ENSG00000160007,1.6030706665332248,0.7866054766510158,0.32069162421464803,0.8164651898822091
ENSG00000279948,0.0,0.0,1.0,0.0
ENSG00000252071,0.0,0.0,1.0,0.0
ENSG00000130751,0.0,0.0,1.0,0.0
ENSG00000130748,0.0,0.08843398217510337,0.3131512868323312,-0.08843398217510337
ENSG00000130749,2.732356026598615,2.5032337638464015,0.7982220928801541,0.2291222627522136
ENSG00000263555,0.0,0.0,1.0,0.0
ENSG00000142230,7.11099278750917,6.421079708349247,0.15699915607502918,0.6899130791599237
ENSG00000105327,2.164846670860136,1.5465688623260503,0.2293009847749643,0.6182778085340859
ENSG00000265134,0.0,0.0,1.0,0.0
ENSG00000105321,0.02259015410012598,0.15431661548534076,0.3982096701396675,-0.13172646138521477
ENSG00000257704,0.6503131120900552,0.0,0.17780780835622126,0.6503131120900552
ENSG00000197405,0.0,0.0,1.0,0.0
ENSG00000134830,0.02259015410012598,0.16904700894800415,0.595028720382496,-0.14645685484787815
ENSG00000134815,1.0419667691196541,0.10775390803406114,0.0015841685677993515,0.934212861085593
ENSG00000105419,0.0,0.0,1.0,0.0
ENSG00000118160,0.0,0.0,1.0,0.0
ENSG00000118162,1.2848118457929265,0.007436327382350448,0.0076615013764670704,1.2773755184105762
ENSG00000268061,2.1866216747870952,2.7131390969212363,0.24377308763770394,-0.5265174221341411
ENSG00000105402,1.120748366296363,1.9832258370432754,0.05363470228631766,-0.8624774707469123
ENSG00000279861,0.0,0.0,1.0,0.0
ENSG00000118156,0.0,0.0,1.0,0.0
ENSG00000264280,0.0,0.0,1.0,0.0
ENSG00000268746,0.0,0.009671489623543316,0.541469739275585,-0.009671489623543316
ENSG00000277383,0.0,0.010372951756960118,0.541469739275585,-0.010372951756960118
ENSG00000063169,0.0,0.1706134042396316,0.47558895060806883,-0.1706134042396316
ENSG00000269806,0.0,0.0,1.0,0.0
ENSG00000278999,0.0,0.0,1.0,0.0
ENSG00000024422,0.0,0.0,1.0,0.0
ENSG00000105373,3.8622685600043694,3.6443348505227573,0.26867111818717004,0.21793370948161206
ENSG00000221803,0.0,0.010372951756960118,0.541469739275585,-0.010372951756960118
ENSG00000269656,0.0,0.0,1.0,0.0
ENSG00000178980,5.9227948480736,6.151129025811888,0.5201913251024496,-0.22833417773828746
ENSG00000213035,0.07354080356942247,0.051358868498872425,0.47729761672619897,0.022181935070550045
ENSG00000271150,0.0,0.0,1.0,0.0
ENSG00000178928,0.014669448619942559,0.0,0.17780780835622126,0.014669448619942559
ENSG00000105392,0.0,0.0,1.0,0.0
ENSG00000259009,0.0,0.0,1.0,0.0
ENSG00000259108,0.0,0.0,1.0,0.0
ENSG00000105398,0.0,0.0,1.0,0.0
ENSG00000221072,0.0,0.0,1.0,0.0
ENSG00000188334,0.0,0.0,1.0,0.0
ENSG00000169393,0.0,0.0,1.0,0.0
ENSG00000105507,0.0,0.0,1.0,0.0
ENSG00000105499,0.7542405377956901,0.19908467667097549,0.36140289769078526,0.5551558611247146
ENSG00000221595,0.0,0.0,1.0,0.0
ENSG00000269420,0.0,0.0,1.0,0.0
ENSG00000105486,2.6026635529810576,1.4176890188674722,0.10707173303306894,1.1849745341135853
ENSG00000269534,0.0,0.0,1.0,0.0
ENSG00000269321,0.0,0.0,1.0,0.0
ENSG00000185453,0.5094957683494723,0.6420481625930702,0.7335418275557122,-0.13255239424359788
ENSG00000105483,5.80669090839732,6.0156518044840315,0.6072557298810235,-0.20896089608671176
ENSG00000280353,0.0,0.34132706501669874,0.5414697392755848,-0.34132706501669874
ENSG00000268583,0.0,0.0,1.0,0.0
ENSG00000268001,3.8811493485187354,4.531096753874131,0.23752029953872217,-0.6499474053553955
ENSG00000268186,0.0,0.0,1.0,0.0
ENSG00000178150,0.0,0.0,1.0,0.0
ENSG00000105479,0.0,0.0,1.0,0.0
ENSG00000142227,1.943561402789618,2.9769674079402293,0.320773623663953,-1.0334060051506113
ENSG00000161558,0.06575285060300483,0.03573713799771962,0.6775436044824436,0.03001571260528521
ENSG00000105467,0.0,0.0,1.0,0.0
ENSG00000105438,1.755364012026431,0.9213121893000077,0.10156123557710788,0.8340518227264234
ENSG00000105464,0.24966536349994287,0.0,0.17780780835622126,0.24966536349994287
ENSG00000105447,1.0147825596002167,0.9477947391705852,0.9413239560480515,0.06698782042963147
ENSG00000182324,0.47884872113343324,0.009671489623543316,0.04229296424834909,0.46917723150988994
ENSG00000268530,0.0,0.0,1.0,0.0
ENSG00000268465,0.0,0.0,1.0,0.0
ENSG00000105443,1.3571354386032057,0.7411622939073265,0.498657724554772,0.6159731446958793
ENSG00000142235,0.0,0.007436327382350448,0.5414697392755848,-0.007436327382350448
ENSG00000269814,0.0,0.16656771376900098,0.33670632073085827,-0.16656771376900098
ENSG00000088002,0.24966536349994287,0.0,0.17780780835622126,0.24966536349994287
ENSG00000105523,0.0,0.0,1.0,0.0
ENSG00000177202,0.0,0.0,1.0,0.0
ENSG00000063177,8.748425736991926,8.435921770578725,0.13268260581161093,0.31250396641320144
ENSG00000268093,0.0,0.1593976940789163,0.3125402178534203,-0.1593976940789163
ENSG00000063176,0.12238220616029846,0.0,0.17780780835622126,0.12238220616029846
ENSG00000105516,0.0,0.03924033958189811,0.39104994585853103,-0.03924033958189811
ENSG00000063180,0.1816187072915482,0.7118744209809982,0.33989656644935184,-0.53025571368945
ENSG00000232871,0.0,0.0,1.0,0.0
ENSG00000142233,0.0,0.0,1.0,0.0
ENSG00000264835,0.0,0.0,1.0,0.0
ENSG00000176920,0.0,0.009671489623543316,0.541469739275585,-0.009671489623543316
ENSG00000176909,0.0,0.0,1.0,0.0
ENSG00000105538,0.4092171285472789,0.38261870712839086,0.9672416669905093,0.02659842141888802
ENSG00000182264,0.0,0.0,1.0,0.0
ENSG00000174951,0.014669448619942559,0.0,0.17780780835622126,0.014669448619942559
ENSG00000105550,0.0,0.0,1.0,0.0
ENSG00000206758,0.0,0.0,1.0,0.0
ENSG00000105552,3.3779695067559627,1.8805251811724788,0.023910788333663554,1.497444325583484
ENSG00000087076,0.4625508394935014,1.1569651665485052,0.37208185468277793,-0.6944143270550038
ENSG00000105559,0.33351528284046383,0.053401476681453064,0.07074044918706769,0.28011380615901077
ENSG00000087074,2.477877356004007,1.5271309278380338,0.3793582717511948,0.9507464281659732
ENSG00000104804,0.0,0.24998754237265855,0.541469739275585,-0.24998754237265855
ENSG00000104805,1.5655915770955324,1.0322382875624259,0.5256720641908492,0.5333532895331066
ENSG00000235191,0.0,0.0,1.0,0.0
ENSG00000260366,0.0,0.0,1.0,0.0
ENSG00000104808,0.5064588234364533,0.0,0.17780780835622126,0.5064588234364533
ENSG00000087088,1.111110077142316,1.6402326739529633,0.2958523081630897,-0.5291225968106474
ENSG00000267898,0.0,0.0,1.0,0.0
ENSG00000087086,12.351419073263088,13.011227196702222,0.0016254458412846798,-0.6598081234391344
ENSG00000104812,1.6514299294785082,2.405295710266102,0.4005434007111819,-0.7538657807875939
ENSG00000183207,2.6675072452537947,2.880254510642315,0.7139620999213934,-0.2127472653885203
ENSG00000104826,0.0,0.0,1.0,0.0
ENSG00000268655,0.0,0.0,1.0,0.0
ENSG00000104827,0.0,0.0,1.0,0.0
ENSG00000267335,0.0,0.0,1.0,0.0
ENSG00000267019,0.0,0.0,1.0,0.0
ENSG00000267099,0.0,0.0,1.0,0.0
ENSG00000104818,0.0,0.0,1.0,0.0
ENSG00000267631,0.0,0.0,1.0,0.0
ENSG00000267685,0.0,0.0,1.0,0.0
ENSG00000268669,0.0,0.0,1.0,0.0
ENSG00000189052,0.0,0.0,1.0,0.0
ENSG00000213030,0.0,0.0,1.0,0.0
ENSG00000269706,0.0,0.0,1.0,0.0
ENSG00000196337,0.0,0.0,1.0,0.0
ENSG00000283663,0.0,0.0,1.0,0.0
ENSG00000283251,0.0,0.0,1.0,0.0
ENSG00000268108,0.0,0.0,1.0,0.0
ENSG00000225950,0.0,0.0,1.0,0.0
ENSG00000268287,0.0,0.0,1.0,0.0
ENSG00000104848,0.0,0.0,1.0,0.0
ENSG00000265675,0.0,0.0,1.0,0.0
ENSG00000104852,1.596282692343694,1.3635135124943847,0.6724515185510016,0.23276917984930923
ENSG00000104863,0.428396172646792,0.05448353093114895,0.03218407003234952,0.37391264171564303
ENSG00000221916,0.0,0.0,1.0,0.0
ENSG00000177380,0.014669448619942559,0.0,0.17780780835622126,0.014669448619942559
ENSG00000130528,0.0,0.0,1.0,0.0
ENSG00000130529,0.0,0.02439391529258244,0.32993352351072974,-0.02439391529258244
ENSG00000269009,0.0,0.0,1.0,0.0
ENSG00000265023,0.0,0.0,1.0,0.0
ENSG00000235555,0.1542597241374825,0.10062047311025368,0.5865385536412091,0.05363925102722883
ENSG00000063127,0.02259015410012598,1.0010659426593378,0.3615496790667825,-0.9784757885592118
ENSG00000265407,0.0,0.0,1.0,0.0
ENSG00000197813,0.16355452068555892,1.0108215794957045,0.28097701860298335,-0.8472670588101456
ENSG00000104894,2.2227761483123567,3.727054497661625,0.009643529910122808,-1.5042783493492684
ENSG00000074219,0.4833495296437414,0.01909039594108225,0.19349875689633392,0.46425913370265914
ENSG00000268157,0.0,0.0,1.0,0.0
ENSG00000104901,0.0,0.0,1.0,0.0
ENSG00000268686,0.02259015410012598,0.010372951756960118,0.5888542355655406,0.012217202343165864
ENSG00000161609,0.0,0.10122212442616374,0.3722687127590102,-0.10122212442616374
ENSG00000142538,0.0,0.0,1.0,0.0
ENSG00000261949,0.0,0.0,1.0,0.0
ENSG00000104888,0.014669448619942559,0.0,0.17780780835622126,0.014669448619942559
ENSG00000104872,5.549147018834633,4.493067714099528,0.32151811946095965,1.0560793047351051
ENSG00000161618,0.6740073650565862,0.5645493228394776,0.8236033649846585,0.10945804221710864
ENSG00000269469,0.0,0.0,1.0,0.0
ENSG00000090554,0.0,0.0,1.0,0.0
ENSG00000273189,0.0,0.0,1.0,0.0
ENSG00000142541,10.679761392491248,10.81982353176095,0.42154555265788224,-0.1400621392697019
ENSG00000201675,0.24966536349994287,0.6145307595950973,0.37811275418405893,-0.36486539609515445
ENSG00000199631,0.0,0.04759388483876116,0.4177524782299378,-0.04759388483876116
ENSG00000202503,0.0,0.04595550013897182,0.541469739275585,-0.04595550013897182
ENSG00000200259,0.04449429068414344,0.10177447993347052,0.705066553094454,-0.05728018924932708
ENSG00000142534,10.188602348603744,10.077014570187242,0.4768949139201267,0.11158777841650291
ENSG00000200530,0.23324597111012316,0.6755452677417487,0.422578728255058,-0.4422992966316256
ENSG00000268000,0.0,0.39259364180410444,0.21653359526297147,-0.39259364180410444
ENSG00000207782,0.0,0.0,1.0,0.0
ENSG00000268681,0.0,0.01909039594108225,0.5414697392755848,-0.01909039594108225
ENSG00000104870,0.0,0.8245396688112002,0.485920182592401,-0.8245396688112002
ENSG00000142552,0.0,0.007436327382350448,0.5414697392755848,-0.007436327382350448
ENSG00000142546,1.1914362553654914,2.788643113961095,0.0843958146016776,-1.5972068585956039
ENSG00000207073,0.0,0.0,1.0,0.0
ENSG00000126460,0.0,0.0,1.0,0.0
ENSG00000126464,0.0,0.016180543599652018,0.541469739275585,-0.016180543599652018
ENSG00000268636,0.0,0.0,1.0,0.0
ENSG00000126458,0.0,2.082511296351524,0.059030318679767026,-2.082511296351524
ENSG00000126461,0.0,0.4180892366786662,0.541469739275585,-0.4180892366786662
ENSG00000126456,1.0736090614415623,1.289945220126127,0.7509332133843729,-0.21633615868456468
ENSG00000126453,1.1607133671074652,0.40615425638944747,0.040004373698995656,0.7545591107180177
ENSG00000126457,2.3161496897129332,2.3209602289397706,0.993698629904141,-0.004810539226837385
ENSG00000264413,0.0,0.0,1.0,0.0
ENSG00000224420,0.0,0.0,1.0,0.0
ENSG00000268677,0.0,0.0,1.0,0.0
ENSG00000169169,0.0,0.0,1.0,0.0
ENSG00000243829,0.4766472217928001,0.45390196787414394,0.7222836266997141,0.022745253918656172
ENSG00000126467,0.8386406391243695,0.3053475997053068,0.481612244673994,0.5332930394190627
ENSG00000206599,0.0,0.0,1.0,0.0
ENSG00000196961,0.0,0.0,1.0,0.0
ENSG00000010361,0.0,0.0,1.0,0.0
ENSG00000269194,0.0,0.0,1.0,0.0
ENSG00000104973,0.1702527202031805,0.01909039594108225,0.006208024201597241,0.15116232426209825
ENSG00000268006,0.029046512885279034,0.14363457342051664,0.624137281363933,-0.1145880605352376
ENSG00000104960,0.621191503880631,0.2272695510749677,0.14826609191537157,0.39392195280566333
ENSG00000268047,0.0,0.0,1.0,0.0
ENSG00000265954,0.0,0.0,1.0,0.0
ENSG00000269352,0.0,0.0,1.0,0.0
ENSG00000039650,0.0,0.7665120715908057,0.3144407496644398,-0.7665120715908057
ENSG00000204673,1.2495532421788655,1.193089711590608,0.9456157665888535,0.05646353058825748
ENSG00000104946,0.7296284550366756,0.19667799466589253,0.31890681307697627,0.5329504603707831
ENSG00000263462,0.0,0.0,1.0,0.0
ENSG00000104951,0.5637110026177381,0.007436327382350448,0.005453267263791758,0.5562746752353877
ENSG00000213024,3.9288523017370354,3.4811581730400665,0.4724494228114057,0.4476941286969689
ENSG00000269179,0.0,0.0,1.0,0.0
ENSG00000169136,2.2998004555100304,0.8803558257983524,0.027810727034507533,1.419444629711678
ENSG00000265438,0.0,0.0,1.0,0.0
ENSG00000161640,0.0,0.009671489623543316,0.541469739275585,-0.009671489623543316
ENSG00000221125,0.0,0.0,1.0,0.0
ENSG00000161643,0.0,0.0,1.0,0.0
ENSG00000105053,5.536844218466591,5.1193771912698995,0.3051050752767483,0.4174670271966914
ENSG00000142528,2.4498655856253313,1.5649817918061655,0.4966296068515483,0.8848837938191658
ENSG00000269091,0.0,0.14528171865084732,0.541469739275585,-0.14528171865084732
ENSG00000204666,0.0,0.0,1.0,0.0
ENSG00000269540,0.0,0.0,1.0,0.0
ENSG00000267890,0.0,0.0,1.0,0.0
ENSG00000161652,0.0,0.0,1.0,0.0
ENSG00000105357,0.0,0.0,1.0,0.0
ENSG00000267815,0.0,0.0,1.0,0.0
ENSG00000131398,0.0,0.01909039594108225,0.5414697392755848,-0.01909039594108225
ENSG00000131408,0.04314262071815836,0.07025089509152559,0.7892536628792266,-0.027108274373367228
ENSG00000131401,0.0,0.0,1.0,0.0
ENSG00000131400,0.0,0.08047704072253811,0.541469739275585,-0.08047704072253811
ENSG00000269392,0.029046512885279034,0.21860595438105085,0.59471171116662,-0.1895594414957718
ENSG00000062822,0.029046512885279034,0.009671489623543316,0.4461332278513698,0.019375023261735718
ENSG00000264213,0.0,0.0,1.0,0.0
ENSG00000142539,0.0,0.0,1.0,0.0
ENSG00000269404,0.0,0.0,1.0,0.0
ENSG00000086967,0.0,0.0,1.0,0.0
ENSG00000142530,0.029046512885279034,0.007436327382350448,0.36151443880906836,0.021610185502928585
ENSG00000161671,0.5611868429968435,0.15007243119681232,0.3074646658677694,0.41111441180003117
ENSG00000268854,0.0,0.0,1.0,0.0
ENSG00000268518,0.0,0.0,1.0,0.0
ENSG00000161677,0.18235404957659632,0.010372951756960118,0.20185993788004025,0.1719810978196362
ENSG00000204653,0.0,0.0,1.0,0.0
ENSG00000131409,0.0,0.0,1.0,0.0
ENSG00000268231,0.0,0.0,1.0,0.0
ENSG00000213023,0.0,0.0,1.0,0.0
ENSG00000235034,0.014669448619942559,0.0,0.17780780835622126,0.014669448619942559
ENSG00000161681,0.0,0.0,1.0,0.0
ENSG00000105472,0.0,0.07566601100473302,0.541469739275585,-0.07566601100473302
ENSG00000269565,0.0,0.0,1.0,0.0
ENSG00000142511,0.0,0.0,1.0,0.0
ENSG00000261341,0.08640280086265954,0.5683860540123893,0.45431362656463037,-0.48198325314972973
ENSG00000142513,0.0,0.0,1.0,0.0
ENSG00000268375,0.0,0.0,1.0,0.0
ENSG00000167747,5.167933047755956,2.6558054459507785,0.14712554837230762,2.5121276018051777
ENSG00000221381,0.0,0.016180543599652018,0.541469739275585,-0.016180543599652018
ENSG00000221241,0.0,0.0,1.0,0.0
ENSG00000220988,0.0,0.0,1.0,0.0
ENSG00000284711,0.0,0.0,1.0,0.0
ENSG00000180279,0.0,0.0,1.0,0.0
ENSG00000167748,0.6588088254151347,0.0,0.07331846884118196,0.6588088254151347
ENSG00000174562,0.0,0.0,1.0,0.0
ENSG00000267968,0.0,0.0,1.0,0.0
ENSG00000142515,0.0,0.0,1.0,0.0
ENSG00000167751,0.0,0.0,1.0,0.0
ENSG00000267880,0.0,0.0,1.0,0.0
ENSG00000197588,0.16355452068555892,0.0,0.17780780835622126,0.16355452068555892
ENSG00000167749,0.0,0.0,1.0,0.0
ENSG00000228674,0.1010722494826021,0.1112073328167564,0.8495048500236682,-0.010135083334154305
ENSG00000167754,0.0,0.0,1.0,0.0
ENSG00000269495,0.0,0.0,1.0,0.0
ENSG00000167755,0.0,0.0,1.0,0.0
ENSG00000279676,0.0,0.0,1.0,0.0
ENSG00000267879,0.0,0.0,1.0,0.0
ENSG00000169035,0.0,0.0,1.0,0.0
ENSG00000129455,0.0,0.0,1.0,0.0
ENSG00000269741,0.0,0.0,1.0,0.0
ENSG00000213022,0.0,0.0,1.0,0.0
ENSG00000129451,0.0,0.0,1.0,0.0
ENSG00000268739,0.0,0.0,1.0,0.0
ENSG00000167757,0.0,0.0,1.0,0.0
ENSG00000186474,0.0,0.0,1.0,0.0
ENSG00000268906,0.0,0.0,1.0,0.0
ENSG00000268390,0.0,0.0,1.0,0.0
ENSG00000167759,0.0,0.0,1.0,0.0
ENSG00000129437,0.0,0.0,1.0,0.0
ENSG00000142544,0.06575285060300483,0.009671489623543316,0.2602557563214903,0.05608136097946151
ENSG00000268581,0.0,0.0,1.0,0.0
ENSG00000129450,0.0,0.0,1.0,0.0
ENSG00000267990,0.0,0.0,1.0,0.0
ENSG00000168995,0.04314262071815836,0.0,0.17780780835622126,0.04314262071815836
ENSG00000267895,0.0,0.0,1.0,0.0
ENSG00000269072,0.0,0.0,1.0,0.0
ENSG00000269681,0.0,0.0,1.0,0.0
ENSG00000171101,4.054221676269641,1.0618246322993334,0.13348918376843194,2.992397043970308
ENSG00000268336,0.3118426895337429,0.0,0.17780780835622126,0.3118426895337429
ENSG00000268652,0.24966536349994287,0.0,0.17780780835622126,0.24966536349994287
ENSG00000269253,0.0,0.0,1.0,0.0
ENSG00000268849,0.0,0.0,1.0,0.0
ENSG00000105383,0.02259015410012598,0.23090484625569688,0.580257631761935,-0.20831469215557089
ENSG00000179213,0.0,0.0,1.0,0.0
ENSG00000268595,0.0,0.0,1.0,0.0
ENSG00000268318,0.0,0.0,1.0,0.0
ENSG00000269021,0.0,0.0,1.0,0.0
ENSG00000142549,0.10647802144219662,0.0,0.17780780835622126,0.10647802144219662
ENSG00000186806,0.0,0.0,1.0,0.0
ENSG00000267905,0.0,0.0,1.0,0.0
ENSG00000267984,0.0,0.0,1.0,0.0
ENSG00000105379,3.447799246691458,3.133586291442266,0.5502677601338264,0.3142129552491921
ENSG00000269403,0.0,0.0,1.0,0.0
ENSG00000268520,0.02259015410012598,0.0,0.17780780835622126,0.02259015410012598
ENSG00000160318,0.28309147444809757,0.0,0.016046648837938174,0.28309147444809757
ENSG00000105374,9.309973914792302,7.048246573256595,0.005454030055695131,2.261727341535707
ENSG00000105370,1.0766899118138518,0.0,0.1363696087074534,1.0766899118138518
ENSG00000262874,0.02259015410012598,0.0,0.17780780835622126,0.02259015410012598
ENSG00000268889,0.0,0.0,1.0,0.0
ENSG00000268144,0.0,0.0,1.0,0.0
ENSG00000142512,0.0,0.01909039594108225,0.5414697392755848,-0.01909039594108225
ENSG00000254760,0.0,0.0,1.0,0.0
ENSG00000255441,0.0,0.0,1.0,0.0
ENSG00000268711,0.0,0.0,1.0,0.0
ENSG00000269181,0.0,0.0,1.0,0.0
ENSG00000105366,0.0,0.0,1.0,0.0
ENSG00000268957,0.0,0.0,1.0,0.0
ENSG00000213822,0.0,0.0,1.0,0.0
ENSG00000254521,0.0,0.0,1.0,0.0
ENSG00000268839,0.0,0.0,1.0,0.0
ENSG00000269580,0.0,0.0,1.0,0.0
ENSG00000105492,0.0,0.0,1.0,0.0
ENSG00000268777,0.0,0.0,1.0,0.0
ENSG00000269130,0.0,0.0,1.0,0.0
ENSG00000268267,0.0,0.0,1.0,0.0
ENSG00000105497,0.10647802144219662,0.9534727794845346,0.580684086639953,-0.8469947580423379
ENSG00000167765,0.0,0.0,1.0,0.0
ENSG00000269388,0.0,0.0,1.0,0.0
ENSG00000267808,0.0,0.0,1.0,0.0
ENSG00000105501,0.0,0.0,1.0,0.0
ENSG00000268500,0.0,0.0,1.0,0.0
ENSG00000244071,0.0,0.0,1.0,0.0
ENSG00000273837,0.0,0.0,1.0,0.0
ENSG00000254415,0.0,0.0,1.0,0.0
ENSG00000243469,0.02259015410012598,0.03328836060554578,0.6829260754819968,-0.010698206505419802
ENSG00000238486,0.0,0.0,1.0,0.0
ENSG00000269959,0.0,0.0,1.0,0.0
ENSG00000207550,0.0,0.0,1.0,0.0
ENSG00000198972,0.0,0.0,1.0,0.0
ENSG00000208008,0.0,0.0,1.0,0.0
ENSG00000182310,0.0,0.24728020917915083,0.14645561377893201,-0.24728020917915083
ENSG00000105509,0.0,0.0,1.0,0.0
ENSG00000171051,0.0,0.0,1.0,0.0
ENSG00000171049,0.0,0.0,1.0,0.0
ENSG00000187474,0.45947532755844916,0.0,0.17780780835622126,0.45947532755844916
ENSG00000161551,1.2246373419331276,2.140562907461044,0.34751969459746057,-0.9159255655279166
ENSG00000268316,0.0,0.0,1.0,0.0
ENSG00000269483,0.0,0.0,1.0,0.0
ENSG00000283236,0.13478209246713843,0.0969620129672805,0.7658792776664229,0.037820079499857925
ENSG00000268095,0.0,0.0,1.0,0.0
ENSG00000198093,2.967669054880194,3.6661114268526007,0.47853673793269147,-0.6984423719724067
ENSG00000283285,0.0,0.0,1.0,0.0
ENSG00000176024,2.5622690116817006,3.943985353096436,0.31516829984845,-1.3817163414147355
ENSG00000269235,0.0,0.0,1.0,0.0
ENSG00000256683,4.575806507593356,5.883860957303786,0.00019773810321317852,-1.30805444971043
ENSG00000197619,2.995867132257329,1.4850583405432538,0.27243841265127267,1.5108087917140753
ENSG00000142556,1.7395916306429102,2.5958421435831,0.30267468256197577,-0.8562505129401896
ENSG00000256087,1.9948199860129754,1.406424490211297,0.7415246993641531,0.5883954958016784
ENSG00000275055,0.3265842694841758,2.1299126720875,0.16221245692846023,-1.803328402603324
ENSG00000260160,0.2989963188079425,0.6794777945575092,0.41559721103462516,-0.38048147574956676
ENSG00000197608,2.6146594720615166,2.404058360833576,0.7710655280134362,0.21060111122794067
ENSG00000270248,0.0,0.040954640672783364,0.31442754059429423,-0.040954640672783364
ENSG00000204611,1.9868812786120937,1.5644925026861607,0.6907543473231121,0.42238877592593305
ENSG00000267827,0.0,0.0,1.0,0.0
ENSG00000238630,0.0,0.0,1.0,0.0
ENSG00000268458,0.17075193786135096,0.0,0.17780780835622126,0.17075193786135096
ENSG00000243680,1.581486000552704,1.4891135736429837,0.5535115334644566,0.09237242690972036
ENSG00000196267,1.70117128638855,1.1971454796575551,0.5910272362628175,0.5040258067309948
ENSG00000267927,0.0,0.0,1.0,0.0
ENSG00000105568,3.1556659657255564,2.992351453108428,0.6971579464715545,0.16331451261712848
ENSG00000268015,0.0,0.0,1.0,0.0
ENSG00000277562,0.0,0.0,1.0,0.0
ENSG00000207265,0.0,0.0,1.0,0.0
ENSG00000196214,5.052775764022204,5.1739472137468185,0.83947874599303,-0.12117144972461436
ENSG00000208002,0.17075193786135096,0.0,0.17780780835622126,0.17075193786135096
ENSG00000269102,0.0,0.0,1.0,0.0
ENSG00000198464,5.08392591100891,5.639858713315756,0.27814507534261435,-0.5559328023068462
ENSG00000269535,0.0,0.0,1.0,0.0
ENSG00000167554,1.3873656753417887,0.8665782845601048,0.6035353237196679,0.5207873907816839
ENSG00000221923,5.610007839337726,5.655703427475909,0.8537489777857474,-0.04569558813818286
ENSG00000269834,1.1015646824530128,1.175511867940261,0.8940429200475902,-0.07394718548724821
ENSG00000277977,0.0,0.0,1.0,0.0
ENSG00000167555,3.9538007787391765,3.989783520803277,0.8561559857381779,-0.03598274206410057
ENSG00000269776,0.0,0.0,1.0,0.0
ENSG00000198633,0.0,0.0,1.0,0.0
ENSG00000258405,0.24238417582573496,0.5673651721134757,0.3971697126078924,-0.32498099628774074
ENSG00000278543,0.0,0.017107817005893762,0.3195953875490222,-0.017107817005893762
ENSG00000269349,0.0,0.0,1.0,0.0
ENSG00000198482,1.3537177755195828,2.1696781705469164,0.09571159957472558,-0.8159603950273335
ENSG00000167562,2.6578454856995606,3.840747377369652,0.004476572964976476,-1.1829018916700913
ENSG00000242255,0.10889547132116319,0.3114175643499237,0.5633348924113328,-0.2025220930287605
ENSG00000268886,0.0,0.0,1.0,0.0
ENSG00000123870,0.014669448619942559,0.009671489623543316,0.7841602099265805,0.004997958996399243
ENSG00000167766,4.068403778592295,4.002705781886359,0.9066445730684215,0.06569799670593568
ENSG00000268970,0.0,0.0,1.0,0.0
ENSG00000269825,1.1598319912061585,1.1749087702785956,0.988694801953711,-0.015076779072437096
ENSG00000213020,1.8141987315044983,2.1032503108084946,0.7905589351238363,-0.2890515793039963
ENSG00000189190,2.7586962835473647,3.463880403525933,0.1038876175773528,-0.7051841199785684
ENSG00000198538,2.1222088830978416,2.8799414883222187,0.3900255052038844,-0.7577326052243771
ENSG00000255875,0.0,0.0,1.0,0.0
ENSG00000204604,0.3987981657100603,1.9901155485579507,0.3750154438399952,-1.5913173828478904
ENSG00000268225,0.0,0.0,1.0,0.0
ENSG00000182986,0.9014948563014747,1.5218258558575382,0.4586886349353173,-0.6203309995560634
ENSG00000283695,0.0,0.0,1.0,0.0
ENSG00000283088,0.0,0.0,1.0,0.0
ENSG00000213793,0.16355452068555892,0.08969079473396133,0.5516954607608684,0.0738637259515976
ENSG00000269646,0.0,0.0,1.0,0.0
ENSG00000213801,0.4222838964832998,0.8515372816574304,0.6525272009181582,-0.4292533851741306
ENSG00000221874,0.0,0.0,1.0,0.0
ENSG00000180257,3.6709307465163565,4.463761749899855,0.06303367960835393,-0.7928310033834984
ENSG00000269082,0.0,0.0,1.0,0.0
ENSG00000242779,0.0,0.0,1.0,0.0
ENSG00000268282,0.0,0.007436327382350448,0.5414697392755848,-0.007436327382350448
ENSG00000267943,0.0,0.0,1.0,0.0
ENSG00000269526,0.0,0.0,1.0,0.0
ENSG00000268964,0.0,0.0,1.0,0.0
ENSG00000170949,3.7195832620385367,3.2185232798363237,0.12607220891060755,0.501059982202213
ENSG00000170954,0.0,0.007436327382350448,0.5414697392755848,-0.007436327382350448
ENSG00000197937,1.86294061376899,0.6858997995980203,0.1713924809371002,1.1770408141709696
